postID,text,timestamp,likes,commentCount,community,district
Bgj8BMrHAkR,Roses by @angelakoscaltattoo Ì†ºÌºπÌ†ºÌºπÌ†ºÌºπÌ†ºÌºπÌ†ºÌºπÌ†ºÌºπÌ†ºÌºπÌ†ºÌºπÌ†ºÌºπÌ†ºÌºπÌ†ºÌºπÌ†ºÌºπÌ†ºÌºπÌ†ºÌºπÌ†ºÌºπÌ†ºÌºπÌ†ºÌºπÌ†ºÌºπÌ†ºÌºπÌ†ºÌºπ#rosetattoo #rose #tattoo #tattoos #tattooedgirls #girlswithtattoos #ribstattoo #angelakoscal #angelakoscaltattoo #northsidechicago #instatattoo #tatuajes #albanypark #albanyparkchicago #chicago #instagood #oldirvingpark #chicagogram #femaletattooartist #femaletattooartistchicago #chicagofemaletattooartist #ladytattooer #womenwithtattoos #tattooedwomen #pretty,1521584324,109,1,ALBANY PARK,Far North Side
BgjP5OSnkFl,"Join us for lunch today!
Lunch specials from 11am-3pm.
4701 N. Kedzie Ave. Chicago, IL  Carry-out, Dine-in or Delivery!
#food #foodie #foodphotography #foods #foodgasm #chicago #chicagoland #albanyparkchicago #northparkuniversity #lunchbox #lunchdate #noonokabab #noonokababchicago",1521561190,18,0,ALBANY PARK,Far North Side
BgjFskSn54r,"Join us for lunch today!
Lunch specials from 11am-3pm.
4701 N. Kedzie Ave. Chicago, IL  Carry-out, Dine-in or Delivery!
#food #foodie #foodphotography #foods #foodgasm #chicago #chicagoland #albanyparkchicago #northparkuniversity #lunchbox #lunchdate #noonokabab #noonokababchicago",1521555843,33,0,ALBANY PARK,Far North Side
BgjDsCdAYiR,"Dogs do not gossip about you. They don't look down on you and judge you - like people do.
.
.
.
#chicago#illinois#albanypark#albanyparkchicago#albany#photography#camera#cameras#photograph#photo#chicagogram#CHIdaily#streetleaks#instagram#instagramers#instagramdaily#walkaround#street#walkthedog#monday#moments#afternoon#spring#winter#summer#husky#syberianhuskylove cr. @narahhhhhhh",1521554790,8,0,ALBANY PARK,Far North Side
BgjDfAMA7Cz,"Dogs do not gossip about you. They don't look down on you and judge you - like people do.
.
.
.
#chicago#illinois#albanypark#albanyparkchicago#albany#photography#camera#cameras#photograph#photo#chicagogram#CHIdaily#streetleaks#instagram#instagramers#instagramdaily#walkaround#street#walkthedog#monday#moments#afternoon#spring#winter#summer#husky#syberianhuskylove cr. @narahhhhhhh",1521554683,94,0,ALBANY PARK,Far North Side
BghjIIyAC7V,"Dog's Eye View.
.
.
.
#chicago#illinois#albanypark#albanyparkchicago#albany#photography#camera#cameras#photograph#photo#chicagogram#CHIdaily#streetleaks#instagram#instagramers#instagramdaily#walkaround#street#walkthedog#monday#moments#afternoon#spring#winter#summer#husky#syberianhuskylove",1521504164,25,1,ALBANY PARK,Far North Side
BghhPVtgqqZ,"Dog's Eye View.
.
.
.
#chicago#illinois#albanypark#albanyparkchicago#albany#photography#camera#cameras#photograph#photo#chicagogram#CHIdaily#streetleaks#instagram#instagramers#instagramdaily#walkaround#street#walkthedog#monday#moments#afternoon#spring#winter#summer#husky#syberianhuskylove",1521503175,115,4,ALBANY PARK,Far North Side
BgglElmnmgh,"Join us for lunch today!
Lunch specials from 11am-3pm.
4701 N. Kedzie Ave. Chicago, IL  Carry-out, Dine-in or Delivery! Order online !!!
#food #foodie #foodphotography #foods #foodgasm #chicago #chicagoland #albanyparkchicago #northparkuniversity #lunchbox #lunchdate #noonokabab #noonokababchicago",1521471629,28,0,ALBANY PARK,Far North Side
Bggg9FmnT3K,"Join us for lunch today!
Lunch specials from 11am-3pm.
4701 N. Kedzie Ave. Chicago, IL  Carry-out, Dine-in or Delivery!
#food #foodie #foodphotography #foods #foodgasm #chicago #chicagoland #albanyparkchicago #northparkuniversity #lunchbox #lunchdate #noonokabab #noonokababchicago",1521469471,40,0,ALBANY PARK,Far North Side
BgdK2ovFqmo,"Looks fun!!! We kiss-fist! Ì†ΩÌ≤ã‚úäÌ†ºÌøº @deafplanetsoul
„Éª„Éª„Éª
Starting the holiday weekend with some language learning! Our ASL Beginner and Intermediate Level classes spent the morning practicing adjectives and nouns with a No-Voice Guess Who Tournament.
.
.
www.deafplanetsoul.org/asl
.
.
.
#asl #americansignlanguage #languagelearning #class #learning #saturday #saturdaymorning #education #school #library #chicago #chicagoclasses #albanyparkchicago #guesswho #boardgames #gamenight #deaf #deafplanetsoul",1521357220,50,0,ALBANY PARK,Far North Side
BgcC0RMFcH9,"Starting the holiday weekend with some language learning! Our ASL Beginner and Intermediate Level classes spent the morning practicing adjectives and nouns with a No-Voice Guess Who Tournament.
.
.
www.deafplanetsoul.org/asl
.
.
.
#asl #americansignlanguage #languagelearning #class #learning #saturday #saturdaymorning #education #school #library #chicago #chicagoclasses #albanyparkchicago #guesswho #boardgames #gamenight #deaf #deafplanetsoul",1521319452,33,2,ALBANY PARK,Far North Side
BgcAtRmHZl5,Some Chicago #bling !  Go to UrbanArtChicago.etsy.com and help fight #climatechange!  Part of every sale is donated to save 8 acres rainforests in Peru.  #westside #albanyparkchicago #westernavenue #chitown #chicagobling #chicagopride #albanypark #chicagoart #chicagostreets #environmentallyfriendly #instagramchicago #northcenterchicago #chicagolove #lincolnsquareartwalk #brownliner #wallart #chicagogram #chicago #brownline #chicagoart #urbanartchicago #chicagogifts #chicagolife  #redlionpub #lincolnsquare #chicagolove #wickerpark #lincolnsquarechicago,1521318346,24,0,ALBANY PARK,Far North Side
BgZtvGdHKWK,"Tres leches cake is the perfect light, airy treat at the end of an amazing dinner. Ì†ΩÌ∏ç Thank you for being our guest and sharing this beautiful photo @verbloblaw Ì†ΩÌ±çÌ†ºÌøΩ #chicagodesserts #albanyparkchicago #treslechescake",1521241291,27,0,ALBANY PARK,Far North Side
BgXSbvDlOtx,"HOW TO DO A PROPER PLANK: ‚ùå DON'T tuck your hips in or arch your back ‚ùåDON'T close your hands or hold them together ‚ùå DON'T stick your butt up in the air and finally ‚ùå DON'T look up. ‚úÖ‚úÖYOU WANT TO: ‚úîÔ∏èto keep your hips neutral and your hand parallel ‚úîÔ∏è shoulder width apart and feet hip width apart ‚úîÔ∏èsqueeze your glues and draw in your navel ‚úîÔ∏è keep your head neutral looking at the floor
#chicagofitness #chicityfit #workoutroutine #instagood #chicagofitfam #chicagogym  #logansquare #downtownchicago #chicagotrainer #chicagogym #chicagolife #chicagogram #chigram #bridgeportchicago #chicagosports #chicago #albanyparkchicago #albanypark #plank #exercise",1521159868,59,2,ALBANY PARK,Far North Side
BgVJCmLFXAT,Sometime food is more then food. #JucyLucyBurger  #NorthPark #AlbanyParkChicago  #Chicago #ZabihaHalal #Chicagofoodauthority #BestBurgers  #eaterchicago #homemadeburger #instafoodburger #FoodLover #312Food #773food #cheeseburger #meal #eating #fries #gourmet #cooking #love #homemadeburger #burgerbae  #foodblogger # #foodporn #americanfood #delicious #Chicagofood #burgertime #foodcoma #instafoodburger #instalove,1521087834,75,4,ALBANY PARK,Far North Side
BgSva1zl-G1,"Le pooch
Boy was the best thing to come into our lives. How lucky we are to be loved so unconditionally by this little guy. ‚ò∫Ô∏è #porkiepuppy #dogstagram #puppylovers #chicagopets #windycitypuppies #furryfriend #girlsbestfriend #yorkshireterrier #pomeranian #littleguy #milkbonelover #followsmeeverywhere #alwayswithme #albanyparkchicago #albanyparkdog",1521007293,30,0,ALBANY PARK,Far North Side
BgPdiutn4Js,Saturday is St Patrick‚Äôs Day! Come by and celebrate with us! Ì†ºÌΩª #stpatricksday #stpatricksdaychicago #stpaddysday #stpaddysdaychicago #chicago #chicagoevents #chicagobars #lizardsliquidlounge #withoutu2 #tangleweed #albanypark #albanyparkchicago,1520897257,25,0,ALBANY PARK,Far North Side
BgKy55kH7Qv,Bluegrass...in Albany Park...what!?!?!? #albanyparkchicago #chicago #livemusic  #nighthawk,1520740684,27,2,ALBANY PARK,Far North Side
BgEtDW9HAlv,‚ÄúSpring forward‚Äù with delicious brunch or dinner at Ixcateco Grill this weekend! Ì†ΩÌ∏ç #ixcatecogrill #albanyparkchicago #chicagoeats,1520536290,30,2,ALBANY PARK,Far North Side
BgCNmq9l6ny,Habibi‚Äôs Very Own Halal Turkey Bacon Philly Steak Sandwich,1520452693,77,4,ALBANY PARK,Far North Side
BgCAqQ7HRHO,"JUST SOLD: Leland Plaza | Urban Infill Retail Center | Chicago, IL (Albany Park) 
#cre #broker #chicago #albanypark #albanyparkchicago #retail #justsold",1520445907,17,0,ALBANY PARK,Far North Side
BgAo80WAxKJ,#AlbanyParkChicago,1520399921,15,0,ALBANY PARK,Far North Side
BgAiAgRAjq7,@spppchicago premieres #liethroughmyskin next Friday @dovetail_dance_fitness . Come see what @jessoffcenter long arms are all about! #seeyouattheshow #albanyparkchicago #hornerpark #artwhereyoulive #dance @automoneill @meeshghirardelli @jakeofalltrades1395 @vinnous,1520396281,55,0,ALBANY PARK,Far North Side
Bf_4EUzlcW6,#New #TURKEYBACON  #NorthPark #AlbanyParkChicago #Burgerselfie #Burgerporn  #Chicago #ZabihaHalal #Chicagofoodauthority #BestBurgers #JucyLucyBurger #eaterchicago #homemadeburger #instafoodburger #FoodLover #312Food #773food  #meal #eating  #cooking #love #homemadeburger  #foodblogger #grubhub  #foodporn #americanfood #delicious #Chicagofood #burgertime #foodcoma #instafoodburger #instalove,1520374293,52,3,ALBANY PARK,Far North Side
Bf94XxXnNBG,"When my sushi cravings approach red-line levels, a great place for me to go without breaking my pocketbook is the Lawrence Fish Market. No frills, just solid and very affordable sushi. This was a recent haul in which my eyes were much bigger than my stomach (which, for me, is really saying something).
.
.
.
.
.
#sushi #sushiplatter #sushicraving #sushitime #sushigram #sushirolls #lawrencefishmarket #albanypark #albanyparkchicago #chicago #chicagolife #chicagogrammers #wcbc #wcbceats #312food #thefeedfeed #chicagofoodauthority #chicagofood #chicagofoodscene #holeinthewall #yummy #takeout #chicagodining #choosechicago #eeeeeats #likefoodchicago #eaterchicago #bestfoodchicago @lawrence_fish_market",1520307343,87,3,ALBANY PARK,Far North Side
Bf6yVEEn3ue,Happy 181th Birthday #Chicago !!! #Chicity is #MyCity grew up in #AlbanyParkChicago one of the most diverse neighborhood I grew up in,1520203512,21,0,ALBANY PARK,Far North Side
Bf6HYbnBH8H,"Chicago - My first true love. 
It‚Äôs hard to know what to say about Chicago, because my entire adulthood has happened here. I graduated from high school in May 2003. On August 1, I drove up the Dan Ryan with my dad and all of my belongings in his tiny Ford Ranger. I didn‚Äôt have a job or a place to live, I wasn‚Äôt here for college, I was just here to be. 
So, here I am, all these years later, living out many of the dreams I had when I first looked out over the city from the freeway. 
For the last several months, I‚Äôve been adjusting to life in a new neighborhood - Albany Park - and living with my boyfriend - this view of our living room is one of my favorite things about this apartment. 
I also have my own workspace here, which I‚Äôm still adjusting to. Having workspace, and having space in general. I was living and working in a studio apartment when I began bookbinding. You can swipe for a pic of my very, very messy workspace. #marchmeetthemaker #sweethomechicago #albanyparkchicago #bookbinder",1520180995,37,2,ALBANY PARK,Far North Side
Bf4o_uXnSTn,#albanyparkchicago,1520131510,14,1,ALBANY PARK,Far North Side
Bf4homWDOmQ,#pizza#albanyparkchicago #burgers#ribtips,1520127650,2,0,ALBANY PARK,Far North Side
Bf1bPrbA7Y6,"REMINDER!!‚†Ä
Ì†ºÌæ≥1ST ANNUAL TEMPLESTOWE PUB BOWLING TOURNAMENT Ì†ºÌæ≥‚†Ä
This is going to be a ball!‚†Ä
Saturday, March 3rd from 4PM - 6PM at Timber Lanes‚†Ä
‚†Ä
**Sign up with your bartender**‚†Ä
#bowling #Party #albanyparkchicago #stike #spare #youreinvited #lastchance",1520023637,10,0,ALBANY PARK,Far North Side
Bfrb08jFhTk,"Chicago Kalbi is a yakiniku (grilled meat) restaurant at 3752 W. Lawrence, in what was once the heart of Chicago‚Äôs Koreatown, opened in 1990 by husband-wife team Isao & Chiyo Tozuka. 
Isao once ran a Japanese restaurant in Chicago‚Äôs Lakeview neighborhood, in the far southeast reaches of Chicago‚Äôs last unofficial Japantown: Isao‚Äôs Place was located at 2854 N. Broadway, near the intersection of Clark/Diversey/Broadway.

When Isao‚Äôs Place closed, Isao went to work at Itto Sushi, where he met Chiyo Kim, an ethnic Korean from Japan whose mother ran a yakiniku restaurant in Osaka. The two married and shortly thereafter opened Chicago Kalbi, a Japanese-style Korean BBQ restaurant in the vein of Chiyo‚Äôs mom‚Äôs. 
Over the years it has become a favorite not only of the Asian American community, but businessfolk entertaining international clientele as well as Japanese and Korean athletes playing in Chicago.

#chicagokalbi #lawrenceavenue #albanyparkchicago #koreanamerican #koreatownchicago #japantownchicago #yakiniku #japaneseamerican #windycitynikkei

Photo credit: Erik Matsunaga",1519688398,32,4,ALBANY PARK,Far North Side
BfrZSL0FXOq,Snowfall ‚ùÑÔ∏è #snow #snowfall #winter #chicagowinter #albanypark #albanyparkchicago #eveningwalk #river #chicago #photography #landscapephotography #blackamdwhitephotography #vsco,1519687065,27,0,ALBANY PARK,Far North Side
BfbK9tlHsdH,"JUST SOLD: Albany Square | Urban Infill Shopping Center | Chicago, IL (Albany Park)

#cre #broker #albanysquare #albanypark #albanyparkchicago #chicago #retail #shoppingcenter #justsold",1519142686,20,0,ALBANY PARK,Far North Side
BfYvcu0HOXP,"Streetlight in snow.
.
.
.
#photography #photographer #photographersofinstagram #chicago #instagood #chieveryday #artofchi #chicagoshots #scenery #snow #trees #branches #albanyparkchicago",1519061151,14,1,ALBANY PARK,Far North Side
BfWRMwIHgR4,#albanyparkchicago,1518978183,7,0,ALBANY PARK,Far North Side
BfTiSy7llXO,Habibi‚Äôs Special Hummus!,1518886482,69,2,ALBANY PARK,Far North Side
BfTNWo4FZ5e,"Advantages of a coffee roasters life are most definitely the early morning views.  It‚Äôs Saturday, the coffee is hot and the donuts are fresh. #coffeeroasterslife #microroaster #brucoffeeworks #saturdaymorningcoffee #ravenswoodmanor #albanyparkchicago",1518875503,38,2,ALBANY PARK,Far North Side
BfRck-hB51I,No better time than the weekend to #BYOB and enjoy Chef Anselmo‚Äôs cooking! Ì†ΩÌ¥• #byobchicago #albanyparkchicago,1518816376,19,0,ALBANY PARK,Far North Side
BfRC9TgluM5,"Habibi‚Äôs Lunch Special!! Includes Rice, Chicken Shawarma, Beef Kofta, Hummus, Falafel, Salad, & Pita Bread. 
All for $5.99!!!!!",1518802944,69,3,ALBANY PARK,Far North Side
BfOhvHAg02P,"If you love Chicago Craft Beer, tonight is for you! @lakeeffectbrewing is right here on Montrose in Chicago & tonight they're taking over Templestowe Pub Chicago with award winning beers on tap!‚†Ä
3135 W Montrose #craftbeer #taptakeover #chicago #albanyparkchicago",1518718417,14,0,ALBANY PARK,Far North Side
BfMCEuulPV_,#worldwide_reverie #igerschicago #insta_chicago #iwalkchicago #ptk_sky #travelbeautifulpakistan #shutterpak #pakistaniphotographers #theworldguru  #likechicago #ig_pakistan #timeoutsociety #chicagommm #murreemall #ausia #tribune  #photography #photographylife #photographer #forestpreserve #naturelovers #naturephotography #dawndotcom  #travelpeacefulpakistan #sunset #albanyparkchicago #albanypark,1518634708,58,0,ALBANY PARK,Far North Side
BfL1mZuAAx1,"Ì†ºÌΩ∫‚úö‚ù§Ô∏è‚úöÌ†ºÌΩ∑= Templestowe Pub‚†Ä
Come join us today to celebrate your love for Beer & Wine!‚†Ä
$4 Drafts on Tap‚†Ä
$4 Glass of Wine #valentinesday #craftbeer #wine #lovebeer #albanyparkchicago",1518628168,18,0,ALBANY PARK,Far North Side
BfJXp_Pg_Oq,"...and they are BACK!!‚†Ä
Tap Takeover - This Thursday with @lakeeffectbrewing  Come enjoy a pint of some of the best local craft beer around! #craftbeer #supportlocal #albanyparkchicago",1518545360,15,0,ALBANY PARK,Far North Side
BfI78lLlfC6,For 5.99 you can get our delicious  grilled chicken w/fries and can drink!!! #Grilled #NorthPark #AlbanyParkChicago  #Chickenlovers #ChickenWings #Chicago #ZabihaHalal #Chicagofoodauthority  #eaterchicago #homemade #FoodLover #312Food #773food  #meal #eating #fries #gourmet #cooking #love #homemade # #alwaysFresh #foodblogger  #foodnetwork #foodporn  #delicious #Chicagofood  #instalove,1518530833,58,0,ALBANY PARK,Far North Side
BfHTj_mFcOM,"Veggie Lunch Special!! $5.99!!!! All Day Everyday!!! 3 Falafels, Samosa, Rice, Salad, & Hummus #healthylifestyle #NorthPark #AlbanyParkChicago #VeggieLovers  #Chicago #ZabihaHalal #Chicagofoodauthority #stayfit  #eaterchicago  #healthychoices #FoodLover #312Food #773food  #meal #eating  #gourmet #cooking #love #hungry #foodblogger #grubhub #foodnetwork #foodporn #delicious #Chicagofood #lunchtime #foodcoma  #instalove",1518476105,84,2,ALBANY PARK,Far North Side
